Seq,Name,Age
8568,Madge Yates,26
8569,Franklin Guerrero,35
8570,Lois Wilson,21
8571,Thomas Daniels,52
8572,Howard Meyer,52
8573,Francis Moreno,30
8574,Lida Payne,52
8575,Marian Dean,64
8576,Blake Vega,29
8577,Iva Walters,46
8578,Samuel Martin,30
8579,Belle Butler,60
8580,Dora Daniels,34
8581,Craig Farmer,60
8582,Mayme Alvarez,65
8583,Jeremiah Adams,53
8584,Brian Gregory,20
8585,Flora Weber,29
8586,Katie Erickson,63
8587,William Hughes,51
8588,Pearl Figueroa,40
8589,Gary Cook,30
8590,Lucille May,20
8591,Lucas Alvarez,27
8592,Henry Cain,50
8593,Howard Drake,35
8594,Alice Stokes,48
8595,Lura Nash,48
8596,Sylvia Moreno,55
8597,Lee Harmon,46
8598,Tommy Jennings,28
8599,Jimmy Hopkins,35
8600,Augusta Carlson,43
8601,Callie Carson,48
8602,Glen Guzman,36
8603,Donald Jensen,37
8604,Harriet Bell,58
8605,Vernon Bridges,29
8606,Susan Garner,47
8607,Genevieve Wheeler,36
8608,Jennie Shaw,28
8609,Julia Clayton,48
8610,Rosetta Webster,54
8611,Irene Chambers,39
8612,Eliza Armstrong,46
8613,Cornelia Collier,46
8614,Birdie Smith,36
8615,Glen McKenzie,46
8616,Jimmy Evans,50
8617,Lily Silva,29
8618,Mayme Curtis,19
8619,Sarah Sanchez,46
8620,Cornelia Yates,53
8621,Gerald Cain,26
8622,Juan Brady,56
8623,Pearl Bennett,49
8624,Robert Hodges,39
8625,Christopher Moss,22
8626,Wesley Owens,58
8627,Mattie Mack,64
8628,Jerome Harper,21
8629,Isaac Crawford,33
8630,Hallie Vaughn,56
8631,Thomas Steele,27
8632,Joe Griffith,36
8633,Zachary Jacobs,47
8634,Adam Barton,50
8635,Stanley Chambers,35
8636,Alex Cruz,22
8637,Jason Potter,20
8638,Harriet Becker,55
8639,Ricky Logan,53
8640,Lawrence Jordan,31
8641,Roxie Maxwell,43
8642,Adrian Huff,48
8643,Minnie Mullins,34
8644,Rosa Jackson,28
8645,Frederick Collier,27
8646,Alexander Bates,64
8647,Hilda Carr,38
8648,Elijah Reyes,44
8649,Earl Garcia,24
8650,Georgia Elliott,30
8651,Elizabeth Olson,35
8652,Edward Gardner,53
8653,Noah Hammond,40
8654,Alan Frank,42
8655,James Gonzales,27
8656,Connor Nash,56
8657,Olive Murray,63
8658,Frank West,20
8659,Seth Hoffman,58
8660,Gabriel Floyd,30
8661,Kyle McCoy,54
8662,Virginia Bridges,43
8663,Fred Oliver,24
8664,Fannie Baldwin,41
8665,Dollie Pierce,31
8666,Kathryn Daniels,52
8667,Martin Haynes,52
8668,Jane Rodriquez,52
8669,Lydia Haynes,50
8670,Elsie George,42
8671,Danny Graham,60
8672,Cordelia Gilbert,38
8673,Sally Gutierrez,26
8674,Willie Bishop,58
8675,Mabelle Burton,38
8676,Inez Moody,43
8677,Olive Martin,34
8678,Albert Copeland,42
8679,Albert Hayes,29
8680,Lloyd Rodriguez,26
8681,Jon Carroll,38
8682,Rosetta Allen,48
8683,Thomas Love,64
8684,Tommy Bowers,60
8685,Mina Barker,45
8686,Daisy Wong,62
8687,Grace Graves,62
8688,Georgia Drake,37
8689,Clayton McDonald,27
8690,Flora Bennett,42
8691,Lura Klein,41
8692,Rosalie Montgomery,34
8693,Devin Wagner,28
8694,Todd Morris,32
8695,Winifred Dennis,29
8696,Dylan Cannon,22
8697,Miguel Lee,41
8698,Lucille Hubbard,34
8699,Micheal Fuller,49
8700,Florence Vasquez,40
8701,Erik Greer,57
8702,Lettie Goodwin,43
8703,Cecilia Duncan,30
8704,Effie Murphy,29
8705,Julian Briggs,65
8706,Christine Stewart,54
8707,Sean Watkins,63
8708,Blake Douglas,27
8709,Josephine Becker,37
8710,Lottie Moss,56
8711,Agnes Turner,63
8712,Lee Davidson,53
8713,Minnie Montgomery,30
8714,Eva Gutierrez,57
8715,Adele Wallace,33
8716,Henry Gilbert,29
8717,Josephine Barnett,35
8718,Adeline Gordon,39
8719,Derrick Newton,62
8720,Louise Padilla,37
8721,Gabriel Santiago,65
8722,Bill Aguilar,47
8723,Etta Newton,45
8724,Timothy Carpenter,37
8725,Louise Obrien,25
8726,Annie Evans,38
8727,Duane Ingram,51
8728,Todd Carlson,35
8729,May Robinson,18
8730,Clara Harris,59
8731,Vincent Andrews,18
8732,Callie Cooper,21
8733,Alice Kennedy,43
8734,Mabelle Snyder,35
8735,Elizabeth Carson,36
8736,Phoebe Greene,48
8737,Lucile Vargas,40
8738,Mary Webster,25
8739,Jessie Lambert,34
8740,Mary Moreno,55
8741,Bertie Murphy,18
8742,Richard Hernandez,64
8743,Mina Willis,32
8744,Tom Meyer,45
8745,Leonard Rodriquez,38
8746,Andre Love,33
8747,Hallie Murray,37
8748,Logan Keller,53
8749,Annie Webster,18
8750,Travis Vaughn,63
8751,Mattie Erickson,39
8752,Samuel Blair,22
8753,Hettie Bridges,31
8754,Howard Tucker,18
8755,Alma Knight,58
8756,Clyde Holmes,20
8757,Corey Griffin,42
8758,Peter Perkins,36
8759,Travis Wright,49
8760,Leroy Walters,49
8761,Sophie Grant,40
8762,Irene French,22
8763,Bettie Sims,50
8764,Ada Holmes,50
8765,Chase Atkins,52
8766,Alice Hernandez,20
8767,Victor Daniels,24
8768,Fanny Peterson,26
8769,Amelia Beck,63
8770,Ernest Bell,52
8771,Nora Chambers,37
8772,Cecilia Myers,58
8773,Danny Campbell,57
8774,Shawn Huff,46
8775,Sophie Terry,33
8776,Alexander Armstrong,47
8777,Leona Hughes,63
8778,Dylan Brady,22
8779,Jeffery Arnold,63
8780,Tommy Parsons,61
8781,Elizabeth Jacobs,60
8782,Nathaniel Hines,41
8783,Lewis Harper,30
8784,Harriett Day,50
8785,Estella Carson,55
8786,Sylvia Padilla,22
8787,Bessie Taylor,29
8788,Daisy Stevenson,42
8789,Pearl Kelly,56
8790,Daniel Neal,33
8791,Ann Quinn,24
8792,Birdie Marshall,51
8793,Mario Colon,31
8794,Daniel Peterson,60
8795,Marc Burgess,40
8796,Shawn Walters,44
8797,Herman Andrews,42
8798,Ann Harrington,56
8799,Jeffery Maxwell,62
8800,Janie Adams,45
8801,Celia Richardson,24
8802,Justin Brady,53
8803,Jeremiah Russell,48
8804,Alfred Clayton,26
8805,Alan Fuller,50
8806,Juan Webb,56
8807,Juan Gill,21
8808,Dorothy Pittman,56
8809,Effie Potter,42
8810,Jeffrey McKinney,42
8811,Marian Ray,57
8812,Nell Padilla,19
8813,Myrtle Hanson,41
8814,Bernard Allen,27
8815,Flora Pope,45
8816,Steven Wheeler,57
8817,Sue Franklin,48
8818,Lucinda Bailey,31
8819,Noah Austin,28
8820,Daisy Bowman,48
8821,Darrell Osborne,37
8822,Olga Poole,59
8823,Nellie Meyer,21
8824,Helen Thompson,63
8825,Patrick Flowers,45
8826,Lelia Walsh,58
8827,Victoria Pittman,37
8828,Isaac Fields,50
8829,Rosie Hill,24
8830,Sara Robbins,41
8831,Rosie Peters,53
8832,Virgie Luna,51
8833,Gerald Andrews,65
8834,Leroy Ramos,47
8835,Mina Leonard,29
8836,Dora Castillo,21
8837,Olga Hines,49
8838,Milton Padilla,20
8839,Leo Lynch,35
8840,Jerome Haynes,58
8841,Lida Jackson,24
8842,Blanche Fuller,32
8843,Etta Mason,54
8844,Kevin Smith,58
8845,Ronnie White,27
8846,Steven Dunn,63
8847,William Cole,18
8848,Lucy Ray,25
8849,Julian Keller,53
8850,Shawn Cain,34
8851,Timothy Quinn,30
8852,Ruby Little,54
8853,Randall Crawford,64
8854,Mamie Wood,19
8855,Viola Phillips,62
8856,Eunice Reeves,26
8857,Linnie Alvarez,20
8858,Jayden Morrison,42
8859,Marvin Washington,57
8860,Mollie Ball,18
8861,Maggie Massey,23
8862,Jared Reeves,24
8863,Brandon Gutierrez,31
8864,Olive Hanson,33
8865,Adam Bowman,26
8866,Harvey Fitzgerald,36
8867,Tony Davidson,62
8868,Carl Cohen,63
8869,Lena Klein,45
8870,Sara Hammond,44
8871,Tillie Craig,55
8872,Vincent Vargas,30
8873,Russell Poole,18
8874,Emily Schultz,22
8875,Ella Ferguson,56
8876,Maurice Terry,35
8877,Scott Washington,47
8878,Manuel Webster,38
8879,Edwin Greene,23
8880,Isaac Tyler,56
8881,Lucy Jackson,30
8882,Lizzie McKenzie,50
8883,Rosie Griffith,65
8884,Annie Hicks,25
8885,Ola Fowler,21
8886,Polly Rivera,23
8887,Kevin Thompson,46
8888,Jeanette Nichols,57
8889,Jose Maldonado,41
8890,Nora Reynolds,62
8891,Eugene Jensen,19
8892,Marie Armstrong,22
8893,Marc Singleton,19
8894,Hallie Peters,41
8895,Myrtle Cook,18
8896,Etta Caldwell,49
8897,Gavin McCoy,51
8898,Don Klein,54
8899,Tyler Collins,40
8900,Noah Robertson,39
8901,Gavin Montgomery,18
8902,Olga Wade,51
8903,Florence Davis,36
8904,Garrett Copeland,65
8905,Phillip Benson,50
8906,Stanley Marshall,34
8907,Adeline Wolfe,59
8908,Lucy Ramsey,21
8909,Joe Cross,31
8910,Jimmy Cunningham,54
8911,Noah Romero,49
8912,Nina Lawson,37
8913,William Powers,25
8914,Nettie Brewer,31
8915,Terry Gutierrez,57
8916,Eliza Bowman,49
8917,Mable Lawrence,34
8918,Dollie Love,64
8919,Brett Hopkins,42
8920,Lucy Malone,62
8921,Gregory Brewer,24
8922,Brett Lyons,36
8923,Nathan Alvarez,48
8924,Caleb Reeves,49
8925,Florence Brown,37
8926,Ruby Watkins,36
8927,Glenn Allen,54
8928,Abbie Hubbard,46
8929,Sadie Brady,43
8930,Vincent Rogers,63
8931,Annie Cortez,55
8932,Ada Schmidt,28
8933,Elnora Harrington,53
8934,Nora Barnes,63
8935,Nathaniel Gilbert,63
8936,Scott Hall,58
8937,Stephen Becker,44
8938,Jeremy Jackson,28
8939,Edith Silva,30
8940,Effie Quinn,37
8941,Dylan Powell,36
8942,Elnora West,38
8943,Seth Ross,25
8944,Nora Gilbert,39
8945,Josie Riley,54
8946,Georgie Silva,64
8947,Lucile Ward,22
8948,Alvin Joseph,28
8949,Thomas Hopkins,43
8950,Dustin Christensen,55
8951,Andrew Harvey,55
8952,Sean Marshall,30
8953,Rosetta Cobb,47
8954,Joel Payne,23
8955,Kathryn Caldwell,55
8956,Edna Mason,24
8957,Ollie Aguilar,65
8958,Richard Jefferson,47
8959,Jackson Oliver,27
8960,Daisy Obrien,37
8961,Micheal Zimmerman,55
8962,Jacob Conner,31
8963,Lloyd Fleming,41
8964,Cecilia Larson,58
8965,Leon Delgado,27
8966,Andrew Hall,61
8967,Annie Ward,44
8968,Jeffery Dunn,62
8969,Marian Griffith,36
8970,Devin Lucas,49
8971,Maggie Norton,58
8972,Bryan Delgado,22
8973,Mitchell Gibbs,55
8974,Pauline Stokes,28
8975,Nettie Maldonado,29
8976,Louise Myers,50
8977,Austin Garrett,39
8978,Lettie Ellis,53
8979,Nicholas Thompson,24
8980,Maud Barrett,35
8981,Bernard Powers,45
8982,Kate Owen,28
8983,Blanche Fowler,19
8984,Rosa Stevens,21
8985,Amy Lynch,60
8986,Calvin Rhodes,29
8987,Clarence Curtis,49
8988,Warren Poole,40
8989,Carrie Kim,44
8990,Kenneth Lowe,27
8991,Teresa Pearson,58
8992,Glen Carpenter,33
8993,Mildred Mills,38
8994,Jackson Robbins,41
8995,Jim Edwards,34
8996,Bobby Garcia,59
8997,Lela Frazier,21
8998,Mina Barrett,37
8999,Cornelia Horton,46
9000,Effie Barrett,24
9001,Travis Frazier,53
9002,Virgie Sanchez,63
9003,Nellie Gill,47
9004,Belle Paul,29
9005,Connor Johnston,31
9006,Duane Chandler,65
9007,Cornelia Daniel,58
9008,Sophie Wagner,57
9009,Agnes Drake,39
9010,Marguerite Freeman,49
9011,Ricardo Collins,26
9012,Hettie Richardson,62
9013,Frances Lee,22
9014,Lida Wood,25
9015,Maggie Rivera,59
9016,Benjamin Jensen,23
9017,Raymond Mitchell,29
9018,Polly Thompson,44
9019,Miguel Tate,23
9020,Winnie Holt,38
9021,Rodney Dennis,18
9022,Fanny Miller,39
9023,Laura Saunders,27
9024,Harriet Chandler,58
9025,James Nunez,44
9026,Susan Tucker,62
9027,Hannah Goodwin,25
9028,Johanna Lewis,52
9029,Ronnie Dunn,43
9030,Harriett Brewer,36
9031,Thomas Douglas,42
9032,Louis Reyes,48
9033,Luis Black,61
9034,Seth Weber,20
9035,Susie Robbins,47
9036,Amelia Shelton,48
9037,Mason Coleman,41
9038,Cody Fuller,59
9039,Wesley Hamilton,28
9040,Antonio Cruz,58
9041,Jesus Banks,19
9042,Addie Fletcher,33
9043,Abbie Tucker,37
9044,Gary Hughes,48
9045,Gilbert Thornton,38
9046,Katie Ramos,60
9047,Jeanette McGuire,25
9048,Ian Spencer,32
9049,Milton Hopkins,48
9050,Cordelia Powell,50
9051,Elmer Johnson,36
9052,Jayden Harrington,23
9053,Jayden Garner,63
9054,Sophia Terry,28
9055,Todd Fuller,32
9056,Carlos Oliver,65
9057,Sarah Gibbs,53
9058,Julia Pena,33
9059,Rosalie Mason,51
9060,Ann Hodges,19
9061,Manuel Norris,55
9062,Adele Freeman,44
9063,Milton Jimenez,41
9064,Loretta Martinez,58
9065,Victoria Rios,46
9066,Caleb Wilkerson,48
9067,Mario Bowman,55
9068,Juan Newton,21
9069,Lenora Bell,39
9070,Timothy Brooks,59
9071,Bertie Carr,28
9072,Leona Baker,58
9073,Gertrude Rivera,21
9074,Trevor Steele,50
9075,Manuel Frank,58
9076,Lily Carlson,60
9077,Alberta Logan,21
9078,Mario Kelley,22
9079,Emma Newman,26
9080,Isabelle Lowe,33
9081,Winnie Ray,35
9082,Betty Ramos,26
9083,Travis Briggs,41
9084,Caleb Sutton,29
9085,Brent Wolfe,21
9086,Francis Leonard,40
9087,Edith Willis,23
9088,Lina Delgado,45
9089,Lula Morales,41
9090,Bernice Rodriguez,55
9091,Iva Robertson,44
9092,Lester Mullins,23
9093,Sara Griffith,56
9094,Clarence Richards,55
9095,Clara Wheeler,65
9096,Lina Olson,60
9097,Nannie Hudson,46
9098,Ola Russell,63
9099,Claudia Sparks,44
9100,Lois McCarthy,25
9101,Lilly Morton,46
9102,Vera Cooper,19
9103,Ruth Reynolds,35
9104,Calvin Garner,41
9105,Hannah Wilson,65
9106,Stella Buchanan,49
9107,Joseph Moreno,65
9108,Belle Parsons,20
9109,Minerva Caldwell,21
9110,Jeremiah Briggs,30
9111,Lena Clarke,63
9112,Daniel Parsons,50
9113,Gerald Rowe,56
9114,William Woods,58
9115,Erik Moss,59
9116,Sadie Mendez,20
9117,Samuel Simon,53
9118,Winnie Chandler,29
9119,Alan Malone,30
9120,Ronald Moss,48
9121,Della Lewis,54
9122,Chester Austin,27
9123,Iva Erickson,37
9124,Lelia Henderson,60
9125,Todd Figueroa,31
9126,Mike Cruz,60
9127,Nicholas Garner,65
9128,Marcus Jennings,20
9129,Inez Collier,32
9130,Shane Freeman,56
9131,Stella Mills,34
9132,Carolyn Reid,45
9133,Brian Watts,40
9134,Lucy Lopez,38
9135,Eula Daniel,42
9136,Mattie Hansen,21
9137,Isabel Hines,21
9138,Jacob Blake,63
9139,Evan Rios,63
9140,Marc Fernandez,37
9141,Jeremiah Mendoza,34
9142,Abbie Brady,29
9143,Maurice Townsend,30
9144,Lois Ferguson,37
9145,Angel Chavez,56
9146,Josie Bass,40
9147,Jennie Fernandez,50
9148,Lizzie Ward,53
9149,Barbara Collier,47
9150,Katherine Rice,52
9151,Jane Newton,38
9152,Maria Pratt,64
9153,Lena Stanley,59
9154,Christine Burgess,19
9155,Lina Mendoza,38
9156,Bobby Curtis,37
9157,Ora Roberts,18
9158,Tom Austin,45
9159,Winnie Dixon,54
9160,Sylvia Cortez,30
9161,Chad Lewis,38
9162,Margaret Richardson,45
9163,Lucille Watkins,36
9164,Nellie Mack,65
9165,Rosetta Cox,54
9166,Jeremiah Singleton,40
9167,Vera Alvarado,47
9168,Lloyd Haynes,35
9169,Ivan Cunningham,53
9170,Flora Peters,36
9171,Raymond Holloway,41
9172,Bertha Kelly,46
9173,Max Mathis,46
9174,Oscar Hunter,21
9175,Cameron Gill,42
9176,Effie Fox,36
9177,Herman Powers,60
9178,Allie Craig,63
9179,Norman Hampton,37
9180,Christina Mann,52
9181,Alejandro Todd,64
9182,Charles Carroll,31
9183,Etta Fox,42
9184,Curtis Morales,23
9185,Essie Nash,52
9186,Matthew Parks,48
9187,Timothy Lawson,61
9188,Lenora Klein,19
9189,Alma Anderson,65
9190,Celia Pierce,52
9191,Marguerite Powers,27
9192,Nellie Garcia,45
9193,Grace Bass,44
9194,Rosalie Reid,35
9195,Devin Morris,23
9196,Ora Figueroa,22
9197,Hunter Gregory,26
9198,Alejandro Thornton,36
9199,Alfred Dawson,32
9200,Chase Day,55
9201,Ray Gregory,58
9202,Marcus Stevenson,38
9203,Dominic Andrews,64
9204,Eric Vasquez,28
9205,Kevin Frazier,37
9206,Rose Joseph,28
9207,Isaiah Frank,58
9208,Lewis Hicks,34
9209,Ronnie Sutton,52
9210,Lura Klein,32
9211,Katherine Zimmerman,19
9212,James Butler,20
9213,Cory Carter,27
9214,Aaron Lopez,44
9215,Emilie Pena,63
9216,Alberta Beck,56
9217,Gregory Ball,44
9218,Oscar Moss,34
9219,Calvin Weber,54
9220,Sally McDaniel,52
9221,Justin Harper,43
9222,Mittie Mendoza,58
9223,Bertha Wallace,28
9224,Lizzie Lindsey,35
9225,Jason Fowler,58
9226,Herman Garrett,49
9227,Calvin Williamson,34
9228,Virgie Butler,26
9229,Scott Rodgers,59
9230,Rachel Price,38
9231,Larry Rhodes,22
9232,Raymond Simmons,54
9233,Noah King,50
9234,Edna Ruiz,29
9235,Maria Ramirez,62
9236,Myrtle McCormick,19
9237,Hunter Farmer,54
9238,Roy Little,37
9239,Milton Brock,21
9240,Calvin Sanders,57
9241,Harry Kim,61
9242,Richard Garza,30
9243,Nelle Rivera,50
9244,Benjamin Pierce,44
9245,Ruth Haynes,30
9246,Harry Curtis,37
9247,Ida Foster,27
9248,Ricardo Walton,23
9249,Alberta Schwartz,36
9250,Bess Mason,45
9251,Etta Austin,58
9252,Minerva Kennedy,59
9253,Ronnie Woods,36
9254,Jacob Nguyen,55
9255,David Reed,64
9256,Philip Lucas,62
9257,Bradley Hansen,56
9258,Connor Colon,20
9259,Noah McBride,46
9260,Hilda Austin,24
9261,Olive Barker,43
9262,Kevin Murphy,61
9263,Lucille Richardson,21
9264,Gene Pratt,38
9265,Harry Hicks,51
9266,Ella Delgado,32
9267,Marguerite Wheeler,60
9268,Victoria Adkins,41
9269,Larry Hicks,47
9270,Hettie Walton,45
9271,Brent Evans,47
9272,Cynthia Soto,18
9273,Sam Watson,53
9274,Ricky Aguilar,30
9275,Mittie Frank,34
9276,Terry Gilbert,29
9277,Caleb Richardson,37
9278,Mitchell Ross,50
9279,Clara Butler,39
9280,Jeremiah Gordon,19
9281,Bess Alexander,39
9282,Elmer Bates,54
9283,Matilda Reid,48
9284,Christopher Jacobs,21
9285,Douglas Pena,18
9286,Cynthia Sanders,58
9287,Louis Russell,54
9288,Beulah Nguyen,46
9289,Harold Ortega,20
9290,Aaron Jacobs,54
9291,Lida Torres,60
9292,Luella Collins,56
9293,Vincent Bass,55
9294,Carrie Conner,41
9295,Andrew Fields,40
9296,Jesse Scott,60
9297,Cory Copeland,46
9298,Lucile Walton,23
9299,Inez Hudson,43
9300,Harvey Adkins,20
9301,Pearl Bailey,49
9302,Gavin Yates,30
9303,Lizzie Nash,18
9304,Roxie Chandler,56
9305,Lloyd Moore,55
9306,Phoebe Lamb,38
9307,Lucille Spencer,34
9308,Marc Taylor,43
9309,Rebecca Gardner,26
9310,Edward Barber,61
9311,John Knight,50
9312,Ethel Drake,61
9313,Ronald Hardy,58
9314,Bruce McGee,24
9315,Oscar Stanley,52
9316,Gertrude Pena,39
9317,Isabelle Freeman,29
9318,Jordan Thomas,50
9319,Henry Stokes,36
9320,Ophelia Watts,63
9321,Carl Flores,47
9322,Lucille Ferguson,58
9323,Eugene Russell,45
9324,Jennie Maxwell,45
9325,Lydia Torres,23
9326,Rena Reid,40
9327,Fannie Meyer,29
9328,Shane Griffith,63
9329,Shawn Morrison,22
9330,Marie Hall,41
9331,Maggie Rose,31
9332,Ellen Barton,44
9333,Cornelia Hudson,49
9334,Dustin Young,18
9335,Eva Stone,40
9336,Essie Holland,49
9337,Tillie Hall,41
9338,Linnie Dawson,49
9339,Teresa Hammond,40
9340,Franklin Graves,39
9341,Lee Santiago,33
9342,Nell Kim,18
9343,Curtis Perry,27
9344,Amy Warren,26
9345,Leon Thomas,37
9346,Maggie Jimenez,53
9347,Hester Santos,45
9348,Catherine Jensen,42
9349,Cody Fuller,27
9350,Roxie Peterson,52
9351,Willie McDaniel,18
9352,Esther Hammond,25
9353,Belle Lloyd,35
9354,Vera Underwood,59
9355,Celia Manning,30
9356,Lela Moody,60
9357,Catherine Dennis,34
9358,Logan Nguyen,33
9359,Sean Sanders,36
9360,Georgia Payne,25
9361,Mittie Hudson,47
9362,Mason Graham,64
9363,Mae Hubbard,24
9364,Beatrice Cook,61
9365,Johnny Mason,56
9366,Mathilda Bryan,37
9367,Raymond Black,61
9368,Leon Gill,20
9369,Dorothy Robinson,20
9370,Douglas Mann,57
9371,Sadie Hampton,42
9372,Flora Chapman,52
9373,Mamie Little,41
9374,Howard Coleman,44
9375,Curtis Dean,30
9376,Lucille Allison,61
9377,Polly Alvarez,19
9378,Rosalie French,19
9379,Thomas Figueroa,57
9380,Derrick Pittman,50
9381,Nathaniel Robertson,54
9382,Tom Payne,33
9383,Lida Schmidt,54
9384,Leon Newton,47
9385,Bradley Howard,28
9386,William Ryan,36
9387,Irene Dunn,23
9388,Emily Yates,36
9389,Floyd Taylor,18
9390,Jim Morales,27
9391,Sylvia Green,38
9392,Janie Bell,30
9393,Jackson Burton,19
9394,Lucinda King,44
9395,Allie Harvey,59
9396,Elizabeth Foster,39
9397,Eddie McDonald,29
9398,Susan Wallace,57
9399,Isaiah Grant,59
9400,Blanche Copeland,62
9401,Elnora Beck,27
9402,Kate Baker,36
9403,Josie Gibbs,56
9404,Franklin Jefferson,27
9405,Phillip Cruz,59
9406,Edwin Ortega,52
9407,Tom Lane,64
9408,Minerva Spencer,64
9409,Kathryn Butler,55
9410,Hannah Cummings,56
9411,Olivia Hansen,62
9412,Lizzie Farmer,21
9413,Sophia Dean,22
9414,Lucille Sanchez,33
9415,Mittie Owen,55
9416,Lucy Fletcher,24
9417,Mildred Rodgers,43
9418,Cora Fisher,20
9419,Cory Yates,37
9420,Gertrude Ferguson,56
9421,Ricky Lucas,25
9422,David Bradley,49
9423,Ernest Reeves,28
9424,Helena Walton,53
9425,Randy Paul,61
9426,Jay Clarke,19
9427,Emily Gardner,25
9428,Harry Washington,29
9429,Christian Valdez,36
9430,Lora Pearson,29
9431,Norman Baldwin,37
9432,Jane Graves,38
9433,Ola Park,56
9434,Kevin Schwartz,36
9435,Duane Barton,36
9436,Georgie Webb,26
9437,Estelle Bishop,62
9438,Belle Gomez,22
9439,Steve Maldonado,44
9440,Maud Conner,30
9441,Minnie Townsend,32
9442,Gary Ramirez,54
9443,Francisco Collier,23
9444,Jesse Bell,37
9445,Chad Tyler,29
9446,Nathan Malone,37
9447,Laura Haynes,52
9448,Victor Reeves,26
9449,Corey Lee,63
9450,Eliza Ray,19
9451,Lucy Alvarado,19
9452,Clifford Ball,25
9453,Phoebe Fitzgerald,25
9454,Lida Pierce,42
9455,Amelia Dennis,20
9456,Jayden Fox,43
9457,Keith Fitzgerald,34
9458,Claudia Henry,32
9459,Derrick Roberts,20
9460,Gilbert Gray,24
9461,Jonathan Hicks,39
9462,Michael Newman,46
9463,Austin Erickson,54
9464,Virginia Hunt,18
9465,Shawn French,29
9466,Peter Cannon,61
9467,Birdie Sherman,46
9468,Eula Stevenson,39
9469,Cecelia Banks,31
9470,Lula Walters,28
9471,Nettie Goodman,50
9472,Adrian Soto,20
9473,Stephen Hart,32
9474,Sara Fields,49
9475,Edith Martinez,57
9476,Eula Rodriquez,18
9477,Elmer Powers,46
9478,Edwin Morton,28
9479,Jackson Reese,52
9480,Bernard Kim,62
9481,Leona Pearson,23
9482,Elijah Hall,18
9483,Duane Patrick,34
9484,Effie Patrick,59
9485,Bettie Ramsey,35
9486,Leila Gonzales,49
9487,Jeremy Holt,42
9488,Ina Flowers,24
9489,Helen Thornton,40
9490,Kenneth Hughes,56
9491,Manuel Burke,23
9492,Winifred Patton,22
9493,Frances Bryant,44
9494,Patrick Martin,61
9495,Rachel Rice,31
9496,Sylvia Robertson,25
9497,Eugenia Kim,35
9498,Ricky Page,54
9499,Julian Bush,24
9500,Henry Mason,36
9501,Hattie Houston,50
9502,Alberta Martin,24
9503,Shawn Stokes,56
9504,Millie Jennings,49
9505,Vincent Rodriquez,59
9506,Anne Stephens,31
9507,Ethan Allison,60
9508,Gordon Harper,51
9509,Lottie Anderson,44
9510,Betty Fields,20
9511,Adam Reed,63
9512,Roxie Ingram,57
9513,Alfred Obrien,47
9514,Katie Phelps,60
9515,Clayton Delgado,48
9516,Bruce Wilkerson,58
9517,Shane Schwartz,32
9518,Allen Ingram,28
9519,Alan Saunders,43
9520,Leonard Walton,32
9521,Anthony Atkins,26
9522,Hattie Patrick,58
9523,Mabelle Nichols,30
9524,Martin Sharp,36
9525,Evan Moreno,58
9526,Olivia Matthews,57
9527,Della Munoz,21
9528,Albert Rogers,39
9529,Herman Kim,24
9530,Jane Sims,56
9531,Ian Swanson,60
9532,Jose Ramsey,63
9533,Rosetta Hunter,45
9534,Bertie Park,28
9535,Adrian Powell,45
9536,Anthony Moody,30
9537,Connor Saunders,36
9538,Kenneth Hansen,61
9539,Eddie Duncan,30
9540,Martha Huff,50
9541,Frances Grant,37
9542,Chester Cannon,32
9543,Dustin Carlson,65
9544,Arthur Curtis,19
9545,Caroline Guzman,37
9546,Victoria Nelson,23
9547,Henry Ortiz,19
9548,Cory Roberts,20
9549,Larry Coleman,64
9550,Lina Townsend,46
9551,Olive Watkins,57
9552,Bill Perez,54
9553,Georgie Mendoza,51
9554,Randall Nash,38
9555,Barry Medina,59
9556,Floyd Palmer,58
9557,Maggie Haynes,55
9558,Katie Sims,58
9559,Chris Underwood,56
9560,Duane Watson,55
9561,Edgar Thomas,18
9562,Isabelle Garner,27
9563,Nathan Parks,25
9564,Rosalie Gilbert,65
9565,Adeline Dawson,49
9566,Jeffrey Ferguson,22
9567,Randall Wallace,61
9568,Jesse Larson,32
9569,Patrick Wallace,29
9570,Christian Jimenez,36
9571,Evan Gonzales,62
9572,Maggie Webster,59
9573,Barbara Lowe,60
9574,Phoebe Garrett,57
9575,Blanche Padilla,22
9576,Mamie Fuller,54
9577,Harold Gonzales,44
9578,Craig Mack,65
9579,Shawn Newton,29
9580,Della Boone,35
9581,Michael Rice,49
9582,Bertha Fields,21
9583,Leah Sutton,52
9584,Jim Morales,27
9585,Peter Burgess,37
9586,Ina Herrera,62
9587,Chase Montgomery,23
9588,Dollie Morgan,35
9589,Alejandro Griffith,65
